ASSETID,PERIOD,PRICE,CONSTRUCTEDAREA,ROOMNUMBER,BATHNUMBER,HASTERRACE,HASLIFT,HASAIRCONDITIONING,AMENITYID,HASPARKINGSPACE,ISPARKINGSPACEINCLUDEDINPRICE,PARKINGSPACEPRICE,HASNORTHORIENTATION,HASSOUTHORIENTATION,HASEASTORIENTATION,HASWESTORIENTATION,HASBOXROOM,HASWARDROBE,HASSWIMMINGPOOL,HASDOORMAN,HASGARDEN,ISDUPLEX,ISSTUDIO,ISINTOPFLOOR,CONSTRUCTIONYEAR,FLOORCLEAN,FLATLOCATIONID,CADCONSTRUCTIONYEAR,CADMAXBUILDINGFLOOR,CADDWELLINGCOUNT,CADASTRALQUALITYID,BUILTTYPEID_1,BUILTTYPEID_2,BUILTTYPEID_3,DISTANCE_TO_CITY_CENTER,DISTANCE_TO_METRO,DISTANCE_TO_BLASCO,LONGITUDE,LATITUDE
A4502092685163793609,201806,110000,93,4,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,6.0,1.0,1989,9,53,5,0,0,1,18378628226266,897177950878954,289532330107246,-373020112843128,394534916829147
A14412895974156321209,201806,110000,120,4,1,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1975.0,1.0,1.0,1975,7,37,7,0,0,1,18718815994932,927377758775804,292255197708738,-372880006162632,394532002340131
A9517933829910663977,201806,92000,100,4,1,0,1,0,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1971.0,2.0,1.0,1971,8,23,4,0,0,1,131976970208355,397029563558129,221319866221775,-369809307035085,394591396568214
A6122767783953054626,201806,71000,96,3,1,0,0,1,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1968.0,4.0,1.0,1968,5,10,6,0,0,1,16804097715629,784059820616853,275679653702406,-373327919735733,394548859969506
A11133178496169197024,201806,108000,90,4,1,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,6.0,1.0,1989,9,53,5,0,0,1,188590245775787,920704378582962,291169709067899,-37227726532509,394531595817104
A8429275938177481532,201806,189000,104,4,2,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,1.0,,1982,7,21,4,0,0,1,165453792482415,699349896701675,277748156508067,-374415970211162,394550006702622
A780332225554764380,201806,111000,85,4,1,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,6.0,1.0,1989,9,53,5,0,0,1,186620425531238,911479270555781,292586878148986,-373099932652478,39453223222631
A2647634483070525105,201806,112000,92,3,1,0,1,0,3,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1970.0,3.0,1.0,1970,7,21,6,0,0,1,175071256076877,793505123562461,276309750404872,-371902720901254,394544663994324
A17407799237770545252,201806,177000,98,2,2,0,1,1,3,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,2005.0,3.0,1.0,2005,5,12,4,0,0,1,185526421650537,799064617876311,282235415797284,-370897471024762,39453695932655
A99479993708198874,201806,71000,90,3,1,0,0,1,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1970.0,4.0,1.0,1970,5,10,6,0,0,1,165990259415771,754406331224301,274930661732663,-373612779246417,394550365755091
A18401372771844884140,201806,98000,102,4,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1965.0,5.0,,1965,8,29,6,0,0,1,17827218404466,794503488450347,278168933121375,-371609643796994,394542255427852
A16426025895393987669,201806,177000,174,3,1,1,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,,2.0,1.0,1965,5,3,8,0,0,1,151324075959477,517204665362138,245157667422511,-370411138601966,394570452153713
A11032359074919708773,201806,194000,110,4,2,0,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1998.0,2.0,1.0,1998,4,9,5,0,0,1,138811078508935,681174978906162,245260333121556,-372805643314165,394576489054845
A9925810527483941900,201806,109000,84,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,11.0,1.0,1968,11,44,6,0,0,1,15184455797521,614356252827452,251264323264955,-37146937014161,394567178103849
A10570399490478497290,201806,77000,88,3,1,0,0,0,3,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1945.0,3.0,1.0,1945,4,16,8,0,1,0,145123112300985,57849072330108,244247734204721,-371410144996672,394573651049709
A7501908983023806378,201806,127000,80,2,2,0,1,1,3,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,,1.0,1.0,1964,6,12,5,0,0,1,154694944937853,612737563419089,269315855937377,-374833954516374,394559380199397
A2247944547908150742,201806,57000,87,4,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,4.0,1.0,1960,5,10,7,0,0,1,175653780320453,821818471712681,278278559065986,-372220617779377,394543564729063
A12366923282341035961,201806,124000,88,2,1,1,1,0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,,4.0,2.0,1967,8,15,5,0,0,1,138398820504856,621110481421211,250411307827096,-373961607875854,394575038631936
A2168586686861548354,201806,81000,73,3,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1966.0,1.0,,1966,9,52,5,0,0,1,194543284998079,979462359730947,297728898941761,-372461484572991,394525871825541
A14329815376543271690,201806,191000,115,3,2,0,1,1,3,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,2006.0,2.0,1.0,2006,6,25,5,0,0,1,183027549470431,637652241729831,268793464700959,-36895253739871,394544266772724
A11444294279410963842,201806,245000,154,5,3,0,1,0,3,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1977.0,4.0,1.0,1977,15,31,4,0,0,1,15090380411763,703709667155199,259484182887969,-373362247535945,394564452970638
A2884154117936759746,201806,134000,114,3,2,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,2.0,1.0,1970,7,43,5,0,0,1,156732042841851,756984266078293,263122226550373,-372938286802905,394559762653753
A7867707552008081377,201806,45000,91,4,1,0,0,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1960.0,4.0,1.0,1960,4,24,7,0,1,0,180939472242372,797960062749695,279818184478551,-371384878716879,394540222656799
A9931029013017922200,201806,108000,115,4,2,1,1,0,3,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1975.0,1.0,1.0,1975,6,12,7,0,1,0,185575288010207,912477327392603,291001942350981,-372956203257094,394533370885408
A5874231088992588500,201806,87000,80,1,1,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1967.0,3.0,1.0,1967,4,16,7,0,0,1,177561340310425,58889904743284,263370923350627,-368967704858278,394549495313814
A9447581376277160925,201806,90000,91,3,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1966.0,,,1966,6,29,6,0,0,1,162065344737562,743577807962505,270589496043948,-373470841800216,394554117380277
A9446541732020550575,201806,221000,158,5,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1980.0,4.0,1.0,1980,15,31,4,0,0,1,152599033050714,714678692311168,260805156848521,-373297996323939,394562997039922
A13147653711340607543,201806,96000,61,2,1,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1955.0,1.0,1.0,1955,4,8,7,0,0,1,144714298507184,608296719547218,245681167348557,-371760519055794,394573189760858
A3039041066171689200,201806,216000,121,3,2,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,2006.0,3.0,1.0,2006,9,49,4,0,0,1,132397586478833,530624761851571,230827616627269,-371293723237948,394586056869007
A16984865366698565598,201806,144000,79,3,1,0,1,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1966.0,7.0,1.0,1966,9,35,6,0,0,1,173951127154003,781102312050089,28380312975844,-373931820364232,394542780356169
A3681300947402995893,201806,149000,117,4,1,0,1,1,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,,5.0,1.0,1960,5,8,7,0,0,1,175306957371733,670058417627481,268910077068465,-370274911506409,394547989402671
A837625762424685990,201806,80000,85,3,1,0,0,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1970.0,3.0,1.0,1970,5,10,6,0,0,1,158799109915208,743597882109481,266503117261138,-373249317316063,394557400575544
A7065345012404200289,201806,86000,85,4,1,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,3.0,1.0,1970,7,43,5,0,0,1,149643037594641,679384913926806,259490952155073,-373626598569873,39456523341645
A15001598550063868120,201806,75000,95,3,1,0,0,1,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1970.0,4.0,1.0,1970,5,10,6,0,0,1,171214676253277,76618572708175,28107704438909,-373899122897391,394545295435845
A17963346587557283354,201806,195000,120,4,2,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1996.0,2.0,1.0,1996,4,9,5,0,0,1,139813417938711,679287263106667,245949192626177,-372750633514951,394575665826927
A14903568356739822115,201806,53000,81,4,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,5.0,,1964,5,10,7,0,0,1,173695952765232,579351377897085,261438217163448,-369282641302433,394552269246294
A16829389769264139652,201806,119000,94,4,2,0,1,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1968.0,6.0,,1968,13,91,6,0,0,1,158294398354627,671246531455996,258945046011512,-37172666125969,394560569773729
A12067261966676056725,201806,144000,125,4,1,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,5.0,1.0,2007,6,23,4,0,0,1,172981046393405,689718369481858,268973474822651,-37075918328939,39454899984765
A17069194826827733273,201806,80000,85,3,1,0,0,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1970.0,2.0,1.0,1970,5,10,6,0,0,1,1562273040031,712249374093987,265308082845003,-373532487615745,394559356422048
A11952739237050256383,201806,57000,52,3,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1965.0,3.0,,1965,4,8,6,0,0,1,142271198364476,671433274153393,24742801886445,-372571961739846,394573733585955
A4849851151271756712,201806,175000,117,3,2,0,1,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1979.0,,1.0,1979,8,33,4,0,1,0,139893013947248,654671449575754,24460814678019,-372469927321062,394576142896403
A13061412316232695452,201806,184000,85,2,2,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2002.0,3.0,1.0,2002,5,12,4,0,0,1,183950285704611,781577016007687,280365247989633,-370833318684202,394538566400185
A13605904907942729044,201806,92000,78,2,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1971.0,4.0,1.0,1971,7,40,5,0,0,1,157964452703654,694083217990589,260024180980423,-372018295349596,394560275368681
A2239422772367054009,201806,108000,91,4,1,0,1,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1970.0,6.0,1.0,1970,9,53,5,0,0,1,189456229282998,929652926118842,295406652826523,-373121359939253,394529624513287
A10025129715534480555,201806,110000,85,2,1,0,0,0,3,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,,1.0,1.0,1937,4,8,6,0,0,1,159001570984046,368554059223559,239462916063329,-368238466794792,394570320718801
A6380467054030887586,201806,174000,102,3,2,0,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2006.0,3.0,1.0,2006,7,21,4,0,0,1,172327628862748,795456507662984,274819157979665,-372173932689289,394546707257335
A7753637817115301785,201806,101000,115,3,1,0,1,1,3,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1965.0,1.0,1.0,1965,10,23,6,0,0,1,179688390712093,867859596011881,283229787369174,-372456800467982,394539474073699
A15616555014787629826,201806,94000,65,2,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1957.0,1.0,1.0,1957,4,8,7,0,0,1,152607257214043,565617990087212,248946930676639,-370873806690157,394567944272981
A3057030387491730449,201806,72000,72,3,1,0,0,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1967.0,2.0,1.0,1967,5,70,6,0,0,1,161809171586625,77765501447521,268084359321036,-372955891721715,394555082051761
A16742370322248477176,201806,72000,96,3,1,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,4.0,1.0,1996,7,21,4,0,0,1,162190225252066,709937677593126,263693428967951,-371916069979429,394556558641684
A13993808230094484441,201806,210000,110,3,2,1,1,1,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,,3.0,1.0,1960,5,8,7,0,0,1,173076828089504,687710906843768,268904355815947,-37072435037481,394548991967542
A5521940380232908852,201806,88000,100,3,2,0,1,1,3,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1960.0,2.0,1.0,1960,5,10,6,0,1,0,185945626640762,674618750031815,272564497836726,-369092462327484,394541055277579
A10661484539251981836,201806,127000,79,2,1,0,1,1,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,,1.0,1.0,1982,7,28,5,0,0,1,165165217555253,74862424148711,274233148247087,-373633293612484,394551091095851
A7414777737547386592,201806,145000,72,2,1,1,1,1,3,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2009.0,1.0,1.0,2009,8,10,7,0,0,1,139212538298021,569355523393222,239050045256701,-371541445046678,394578905852869
A8147026270592487079,201806,105000,111,4,1,1,1,0,3,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,,1.0,1.0,1978,7,27,5,0,0,1,186913593703098,926252205417939,291938651158545,-372867379845744,394532269750481
A1569631595650596416,201806,59000,71,2,1,0,0,0,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1968.0,4.0,1.0,1968,5,10,6,0,0,1,165116660033774,77390983868915,272538250316412,-373247760027116,394551634584486
A111757212511279863,201806,91000,80,2,1,1,1,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,1.0,1.0,1965,8,42,6,0,0,1,155200037920426,655484156777108,267516063263216,-374264329994336,394559431697769
A9870602449595421655,201806,107000,111,4,1,1,1,1,3,0,0,17001,0,0,0,0,0,1,0,0,0,0,0,0,,1.0,1.0,1966,5,10,6,0,0,1,169973460557491,80947238534453,274189470369923,-372551676501857,394548234069648
A3467202254800296691,201806,246000,120,3,2,0,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2008.0,3.0,,2008,5,11,6,0,0,1,164872816932924,667636226799482,262934502637743,-371199230585742,394555585730874
A18006338552800390260,201806,121000,95,2,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1970.0,4.0,,1970,15,150,4,0,0,1,14775027774013,71999413478589,254845935858508,-373012317533607,394567887315948
A2839283551660186870,201806,141000,120,4,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1973.0,5.0,1.0,1973,5,10,6,0,0,1,174472784705368,691447431994787,26989305051193,-370635528728437,394547890816327
A6149734992923261434,201806,175000,76,2,2,1,1,1,3,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2002.0,3.0,1.0,2002,5,12,4,0,0,1,182416944142574,779860311500702,279486261485215,-37098019363965,394539680681964
A5343013142485818941,201806,121000,110,3,3,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1980.0,11.0,,1980,2,2,7,0,0,1,151835304349402,643066171532462,252910271749392,-37179753449277,394566441526155
A12939477127696434381,201806,117000,111,4,1,1,1,1,3,0,0,17001,0,0,1,1,1,0,0,0,0,0,0,0,,1.0,1.0,1968,13,91,5,0,0,1,161042519087857,676348271156583,261033621379177,-37159579552223,394558287976599
A787037607353674458,201806,157000,106,3,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1965.0,5.0,1.0,1965,9,36,5,0,1,0,133169213911454,648809581208256,242992774154993,-373429378341536,394580593910507
A18115747151336838297,201806,139000,120,4,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1973.0,5.0,1.0,1973,5,10,6,0,0,1,177367782532912,628244916879132,266478728915675,-369507572144776,394548086018698
A17617992448883838842,201806,92000,70,2,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1924.0,2.0,1.0,1924,3,3,7,0,0,1,143444156538275,501760386651077,238341039579195,-370640833564051,394577350813535
A2692471618728578103,201806,183000,76,2,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2002.0,3.0,,2002,5,12,4,0,0,1,179018254016035,776643057106374,277509652349241,-371296150425767,394542184527052
A3302212713830949774,201806,89000,90,3,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1968.0,2.0,1.0,1968,11,33,6,0,0,1,151507568145375,680075249502598,254777682019318,-372241472169315,394565821204019
A12222785204348109658,201806,85000,91,3,1,0,0,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,3.0,1.0,1970,4,8,6,0,0,1,177983479179013,563523993339023,261384529981139,-36858115206259,394550308680505
A4151066983631085535,201806,79000,73,3,1,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1966.0,1.0,1.0,1966,9,52,5,0,0,1,197849214572128,101095944908654,30127394554768,-372542998115683,394522737168535
A12220451226921197766,201806,55000,52,3,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1965.0,3.0,,1965,3,5,6,0,0,1,140088176408215,608286911359662,242069957568552,-3719433482384,394577104891637
A4098039087891638560,201806,106000,87,2,1,0,1,1,3,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,,,1.0,1968,13,91,5,0,0,1,157802648562302,637292602809489,256664335860116,-371361633503001,394561838540723
A9133602655874136984,201806,125000,90,3,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,4.0,1.0,1996,7,21,4,0,0,1,159904934399782,620471649594033,257053166304864,-371017363565463,394560679613686
A148384937794683373,201806,168000,100,4,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1966.0,1.0,1.0,1966,7,21,4,0,1,0,160666679709702,676921903590322,260824071225304,-371629612743633,394558565888692
A4303481399153553002,201806,107000,111,4,1,1,1,1,3,0,0,17001,0,0,1,1,1,0,0,0,0,0,0,0,,1.0,1.0,1968,13,91,5,0,0,1,151466234961748,62472207381511,251595517319997,-371608705516941,394567209615939
A14831542084333199051,201806,99000,105,3,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1967.0,1.0,1.0,1967,10,23,6,0,0,1,175601971712234,845404190417931,279591140598485,-372536143556051,394543095535737
A13715234814605624150,201806,169000,122,3,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,4.0,1.0,1966,5,15,6,1,0,0,172759942306334,686149704323158,268634761660313,-370734944853263,394549264628545
A221948810751650809,201806,123000,80,2,2,0,0,1,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1966.0,1.0,1.0,1966,7,28,5,0,0,1,166690084234167,745956759919961,276388564667587,-373801939975503,394549507618617
A1798954774415712287,201806,92000,83,3,1,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1966.0,3.0,1.0,1966,9,52,5,0,0,1,198009480998687,935682322762094,296739530849014,-37137449187911,394524454888036
A17165396818059483951,201806,127000,80,2,2,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1966.0,1.0,1.0,1966,7,28,5,0,0,1,157857101635114,666823104313553,270090742627224,-374285077577025,394557004005866
A8501620828898539859,201806,55000,52,3,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1965.0,3.0,1.0,1965,4,8,6,0,0,1,146273501473222,704756740665503,252339207503034,-372784930933198,394569637678544
A6665282810202516762,201806,81000,79,2,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1965.0,,1.0,1965,8,91,7,0,1,0,188096296256734,858627685033525,287191326204865,-371445115696977,394533479672344
A4425797741373462177,201806,98000,93,3,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,2.0,,1997,7,33,5,0,0,1,203771056626232,834155781463618,325447864199918,-378161475376357,394514997137751
A2074809318532030413,201806,123000,115,3,2,0,1,0,3,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1980.0,3.0,1.0,1980,7,84,5,0,0,1,196857567224534,691058230935811,326205824967919,-381286461763227,394524530306248
A7024563228071236439,201806,151000,120,4,2,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1978.0,2.0,1.0,1978,7,36,6,0,0,1,25464628961157,915201768093944,373449327127384,-378240197609385,39446925006111
A9859534546735516783,201806,213000,97,3,2,1,1,0,3,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,,4.0,1.0,1979,7,2,9,1,0,0,27142312968696,658184771321484,383281173543923,-376008864569323,394453881966417
A13331902678423276114,201806,249000,109,3,2,1,1,0,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,,11.0,1.0,1979,7,2,9,1,0,0,264524199582052,679780532688867,375431527490894,-375555310394783,394460175830897
A11603315182844187568,201806,161000,121,4,2,0,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1974.0,,,1974,9,54,5,0,0,1,185567666533723,873920802946746,293770754778851,-373656570280375,394532538200603
A14155046070862708249,201806,273000,105,3,2,1,1,0,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,,11.0,1.0,1979,7,2,9,1,0,0,26508767949008,660493624085202,375183984756883,-375278034004243,394459752866198
A5288221987984356118,201806,192000,124,3,2,1,1,0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,,11.0,1.0,1984,13,49,5,1,0,0,253867515204201,707379621508918,361414560822854,-37426224111907,394470334022083
A7513115958339502056,201806,120000,90,4,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1980.0,9.0,1.0,1980,9,36,4,0,0,1,198883114899807,101026621340735,301747562442674,-372406380170935,394521985577849
A10180745039689937085,201806,230000,120,4,2,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,1.0,1.0,1978,7,22,7,1,0,0,260980700158707,816594119615982,377128893616781,-377391093311952,394463292849782
A15270318327194070504,201806,417000,190,4,2,0,1,1,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,8.0,1.0,1998,9,44,3,0,0,1,166477295423709,71184729712828,278296790749782,-374314516351382,394549172989601
A7787633534185200468,201806,133000,115,3,2,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1981.0,6.0,1.0,1981,7,91,4,0,0,1,253911328446205,1037588759215,376582193479151,-379895325327722,394470974611173
A4713543137084032001,201806,278000,118,4,2,1,1,0,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,,11.0,1.0,1979,7,2,9,1,0,0,269988285557034,690392242912896,382883323213204,-37636436341282,394455133365162
A15075206709164843351,201806,238000,130,3,2,1,1,0,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,,,1.0,1979,7,2,9,1,0,0,268683286100756,6259875749079,378236880026214,-375138945543646,394456568367252
A16852245714424967913,201806,162000,90,3,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,4.0,1.0,2002,7,124,4,0,0,1,268604078871302,564397524163121,351649329021593,-368754686458271,394464133652105
A9107485514147907772,201806,126000,115,3,2,0,1,1,3,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1977.0,5.0,1.0,1977,7,17,5,0,0,1,224329820051805,959053629791336,32952519962563,-373229230932195,394497847772869
A4176254988918624557,201806,120000,117,3,2,0,1,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1979.0,4.0,1.0,1979,7,84,5,0,0,1,198478930181923,71136516508039,327199225337272,-381049387318431,39452267512256
A11242672996347060773,201806,107000,75,3,1,0,1,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1977.0,1.0,1.0,1977,7,112,5,0,0,1,16819194397215,513193373812492,291819893467831,-377983479840421,394546938296987
A17330888595395771818,201806,128000,60,1,1,0,1,1,3,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,2002.0,3.0,1.0,2002,7,124,4,0,0,1,268023649974061,552895307117232,353541357026943,-369209153398944,394463786086528
A5035468007648494263,201806,142000,100,3,1,0,1,1,3,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1972.0,7.0,1.0,1972,7,28,5,0,0,1,191976155469737,852191658171733,304970598713185,-375030475895577,394525641530568
A9925004772718100448,201806,229000,105,3,2,1,1,0,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,,7.0,1.0,1979,7,2,9,1,0,0,270330238296405,618720877626833,380063116564755,-375225960286457,394455056517313
A6234906243147808176,201806,175000,110,3,2,0,1,1,3,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,,6.0,1.0,1997,9,37,5,0,0,1,220340118674372,997150063076359,317906004710312,-371323664644604,394503993386167
A1107351088035075724,201806,86000,95,3,1,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1970.0,7.0,1.0,1970,7,28,6,0,0,1,229487223339064,105718358257285,352288144125127,-379303124383366,394492552375585
A15507784084746292569,201806,241000,121,4,2,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,2.0,1.0,1978,7,22,7,1,0,0,258501917001852,811217949271149,37385690825249,-37704596678312,394465467177172
A13144459012406820769,201806,87000,84,3,1,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1967.0,8.0,1.0,1967,8,23,4,0,1,0,1971116394185,103229340237979,112402614189301,-373908208501235,394873487817224
A7028733148537269913,201806,221000,97,3,2,1,1,0,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,,5.0,1.0,1979,7,2,9,1,0,0,26994817034455,679443120116178,382369938759796,-376189883438395,394455184067247
A17933697832095512994,201806,138000,76,2,2,0,1,1,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,2004.0,3.0,1.0,2004,7,43,4,0,0,1,239535050513064,113705208523908,363210175884038,-379985697612957,394484057786458
A16075148839966703597,201806,137000,115,3,2,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1981.0,6.0,1.0,1981,7,91,4,0,0,1,249477271874745,111466911658858,373749659153748,-380563427814117,394475629614856
A4746712453101330516,201806,244000,109,3,2,1,1,0,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,,11.0,1.0,1979,7,2,9,1,0,0,268465782243901,637840953109275,378552212329143,-375324359073678,394456700326527
A525658404056026087,201806,117000,88,4,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1978.0,9.0,1.0,1978,9,36,4,0,0,1,20115845465437,102839470423809,303955478861303,-372402557039283,394519912686296
A14894873929261312025,201806,165000,120,4,2,0,1,0,3,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1994.0,4.0,1.0,1994,7,42,5,0,0,1,205900571033441,833199173519365,329265059339636,-378910625408,394513544519645
A871674328192080485,201806,135000,90,4,2,0,1,1,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1977.0,5.0,1.0,1977,7,17,5,0,0,1,22671993764289,929794765573405,329478579907539,-372548972123536,394496432777443
A11719582436928752084,201806,123000,60,1,1,0,1,1,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2002.0,3.0,1.0,2002,7,124,4,0,0,1,270097701063635,518201429514145,357682159675944,-369637601941861,394461090322441
