ASSETID;PERIOD;PRICE;CONSTRUCTEDAREA;ROOMNUMBER;BATHNUMBER;HASTERRACE;HASLIFT;HASAIRCONDITIONING;AMENITYID;HASPARKINGSPACE;ISPARKINGSPACEINCLUDEDINPRICE;PARKINGSPACEPRICE;HASNORTHORIENTATION;HASSOUTHORIENTATION;HASEASTORIENTATION;HASWESTORIENTATION;HASBOXROOM;HASWARDROBE;HASSWIMMINGPOOL;HASDOORMAN;HASGARDEN;ISDUPLEX;ISSTUDIO;ISINTOPFLOOR;CONSTRUCTIONYEAR;FLOORCLEAN;FLATLOCATIONID;CADCONSTRUCTIONYEAR;CADMAXBUILDINGFLOOR;CADDWELLINGCOUNT;CADASTRALQUALITYID;BUILTTYPEID_1;BUILTTYPEID_2;BUILTTYPEID_3;DISTANCE_TO_CITY_CENTER;DISTANCE_TO_METRO;DISTANCE_TO_BLASCO;LONGITUDE;LATITUDE
A6825301447794922519;201806;55000;65;3;1;1;0;0;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1964;NA;NA;1964;5;19;5;0;0;1;22.213.859.242.725;0.339116229992031;361.929.998.565.957;-0.393430762377913;394.546.088.710.546
A274348314432475863;201806;135000;120;3;1;0;1;0;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1977;1;1;1977;7;79;6;0;0;1;218.255.094.228.398;0.316588992229415;35.802.081.320.421;-0.393629205787794;394.552.079.048.345
A14450966598500566330;201806;107000;78;2;1;1;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;1;1;1966;7;27;6;0;0;1;206.424.609.341.923;0.178658731910835;346.108.999.935.419;-0.39132059003957;394.551.020.571.443
A14061342946993528027;201806;159000;110;3;2;0;1;1;2;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;1979;1;1;1979;7;79;6;0;0;1;215.490.880.188.598;0.334983047303517;355.090.250.101.295;-0.394193842048617;394.559.592.905.622
A1618120334629504245;201806;55000;65;3;1;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1964;0;1;1964;2;3;7;0;0;1;215.111.851.748.843;0.276164208150802;354.655.822.954.927;-0.391424546114668;394.541.854.890.109
A16657712799118365042;201806;29000;55;3;1;0;0;0;3;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1960;3;1;1960;4;9;6;0;0;1;217.487.412.194.237;0.289499167420071;35.727.311.256.785;-0.392877647766436;394.547.946.594.696
A12737371296469112793;201806;142000;120;3;2;0;1;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;NA;1;1;1977;7;79;6;0;1;0;214.150.645.852.491;0.323346072242346;353.753.629.229.997;-0.394074705859896;394.560.376.989.405
A14200486369764006803;201806;112000;75;2;1;1;1;0;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1970;1;1;1970;7;27;6;0;0;1;215.614.152.580.328;0.274000850207429;355.235.415.490.781;-0.391722399897056;394.543.002.798.017
A17542263477028233328;201806;67000;71;4;1;0;0;1;3;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;NA;4;1;1962;6;13;5;0;0;1;214.344.554.457.989;0.28415999940458;354.100.177.771.918;-0.393408110607866;394.555.272.646.809
A7222183499891169125;201806;65000;67;3;1;0;0;0;3;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1967;3;1;1967;7;11;7;0;0;1;213.609.255.766.517;0.247472645963807;35.336.578.852.386;-0.392259568050937;394.548.528.638.592
A13532930326584753068;201806;96000;95;3;1;0;1;1;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1972;5;1;1972;7;2;8;0;0;1;209.325.439.195.121;0.204671012955392;349.082.288.024.759;-0.391946250455637;394.551.521.339.525
A11803204449648516693;201806;96000;95;3;1;0;1;1;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1975;5;1;1975;7;2;8;0;0;1;204.733.634.337.074;0.163397020126387;344.405.246.489.451;-0.391143060056834;394.551.881.606.564
A16644219141252593065;201806;137000;110;3;2;0;1;1;2;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;1979;1;1;1979;7;79;6;0;0;1;217.312.471.509.205;0.352809612126515;356.898.084.242.641;-0.39438298189209;39.455.873.442.654
A17849277151494834658;201806;63000;67;3;1;1;0;1;3;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1968;1;1;1968;5;21;5;0;1;0;226.270.096.956.894;0.376938289572823;365.922.575.434.868;-0.392607827623864;394.536.174.574.463
A1063092618459858660;201806;87000;90;3;1;0;1;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1976;1;1;1976;7;14;6;0;0;1;223.666.823.725.763;0.353332392471816;363.283.628.596.474;-0.392278688258614;394.537.181.791.453
A14067862687298909505;201806;106000;108;4;2;0;1;1;3;1;1;1;0;0;1;0;1;1;0;0;0;0;0;0;1974;4;1;1974;7;3;8;0;0;1;213.565.121.451.775;0.253481437227556;353.192.733.992.857;-0.391600238765391;394.544.596.973.136
A13203437103554160185;201806;43000;75;3;1;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;5;1;1968;5;21;5;0;0;1;225.195.472.649.244;0.363145777758233;364.937.144.141.816;-0.393001109344245;394.539.776.244.455
A144552280868005788;201806;67000;93;3;1;0;0;0;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;NA;2;1;1962;5;11;7;0;0;1;227.765.759.116.866;0.390452222143164;367.446.197.763.968;-0.39284139076194;394.535.866.616.038
A4694417668780207670;201806;85000;90;3;1;0;1;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1976;1;1;1976;7;14;6;0;0;1;223.132.974.571.917;0.348452803711454;362.744.165.850.935;-0.392219625233552;394.537.438.804.609
A3599554723213065971;201806;252000;142;2;1;1;1;1;3;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;2007;6;1;2007;7;22;7;0;0;1;218.896.588.034.189;0.311179721786878;358.454.763.445.412;-0.391735844614618;39.453.940.227.985
A10800832126525005331;201806;94000;50;1;1;0;1;1;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;NA;1;1;1945;2;2;4;0;0;1;212.220.515.889.323;0.237427922386375;352.006.099.783.283;-0.392480702330925;394.551.551.169.468
A4715611417446684312;201806;80000;94;3;1;0;0;1;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1962;2;1;1962;5;11;7;0;0;1;222.197.195.527.938;0.340708200755161;361.787.994.733.458;-0.392079285290225;394.537.677.580.362
A11637956972321204560;201806;195000;167;3;2;1;1;0;3;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1972;3;1;1972;7;43;5;0;0;1;139.689.966.796.623;0.210516090816034;279.462.485.125.236;-0.386916809801594;39.460.057.081.673
A11053562668150712220;201806;179000;135;3;2;0;1;0;3;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;NA;1;1;1974;7;15;5;0;0;1;150.875.477.789.467;0.207944630821331;29.042.469.047.878;-0.386929126224822;394.587.961.230.591
A15406381690096712157;201806;132000;80;3;1;1;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;1;1;1963;7;15;5;0;0;1;150.557.844.111.781;0.221151682461227;290.196.523.895.763;-0.387144024867408;394.589.541.046.247
A12212966778592569448;201806;137000;139;3;2;0;1;0;3;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1983;4;1;1983;8;72;5;0;0;1;171.364.542.877.955;0.349223547073904;309.591.197.762.542;-0.386313108851132;394.563.138.525.504
A9874999355727568798;201806;120000;70;4;2;1;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1970;2;NA;1970;7;36;4;0;1;0;132.318.661.324.563;0.231972033655922;27.211.010.676.343;-0.386658296392009;394.607.539.572.152
A16357722491452233235;201806;168000;80;3;1;0;1;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1968;2;1;1968;10;81;5;0;0;1;13.754.909.618.702;0.0345188333102383;276.151.691.644.893;-0.384629475386993;394.590.687.132.221
A17810230356497422900;201806;103000;94;3;1;0;1;0;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1975;5;1;1975;7;11;6;0;0;1;18.174.909.970.875;0.325791289454451;319.875.830.717.779;-0.386832779058867;39.455.469.699.265
A17064739044696754133;201806;124000;110;3;2;1;1;1;2;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;1967;1;1;1967;5;21;5;0;0;1;194.362.779.560.047;0.177831938860866;333.550.271.126.941;-0.389154180895829;394.552.335.878.743
A12528301698410940225;201806;132000;100;3;2;0;1;0;3;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;NA;4;1;1968;5;11;6;0;0;1;181.153.813.242.768;0.220113993512079;320.115.463.949.088;-0.387893098235751;394.560.160.468.828
A5924598459761590024;201806;129000;80;3;1;1;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;1;1;1963;7;15;5;0;0;1;145.111.458.987.972;0.20777456259972;284.833.595.533.854;-0.387041861844935;394.595.103.549.533
A6915902430933448190;201806;276000;163;4;2;0;1;1;3;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;NA;5;1;1976;7;29;3;0;0;1;128.432.460.695.657;0.317524429687191;268.081.902.826.783;-0.387071264812369;39.461.519.983.789
A15275703929280879445;201806;124000;76;2;1;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;2;NA;1994;5;29;3;0;0;1;164.423.242.309.956;0.316086373115253;301.999.183.784.267;-0.385234081768166;394.565.778.641.341
A18271334401127231023;201806;66000;75;3;1;1;0;1;2;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1965;1;1;1965;5;11;6;0;0;1;179.938.108.794.472;0.0897055211103147;319.694.729.804.345;-0.389778192904544;394.571.935.119.652
A2550155210664920033;201806;125000;70;3;1;0;1;0;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1957;5;1;1957;7;15;3;0;0;1;146.823.268.419.489;0.322751149978112;286.556.110.043.502;-0.388262790453722;394.601.143.633.863
A13887063175195157651;201806;162000;80;3;1;0;1;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1968;2;1;1968;10;81;5;0;0;1;132.253.608.644.366;0.0500019337662685;27.061.048.972.742;-0.384049034009872;394.593.619.497.029
A16877324811234173410;201806;153000;110;3;2;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;2;1;1945;7;7;8;0;0;1;177.331.249.933.343;0.241107753777874;316.252.018.894.179;-0.387581440466646;394.562.702.980.376
A3292064818798469070;201806;162000;122;4;2;0;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1976;1;NA;1976;7;35;4;0;1;0;155.699.958.483.201;0.259636525561596;292.676.151.922.323;-0.384216287568967;394.570.684.643.693
A3278318621310215659;201806;133000;116;3;2;1;1;0;3;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1972;1;1;1972;8;33;4;0;0;1;129.965.808.260.324;0.144702804541895;2.695.987.833.211;-0.385660176127949;394.604.071.912.599
A1145207821836618124;201806;165000;120;4;1;1;1;1;3;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1970;1;1;1970;7;35;4;0;0;1;154.462.957.623.037;0.246970617690435;291.504.558.995.702;-0.384200293510333;394.571.852.191.085
A264597307799425494;201806;93000;94;4;1;0;1;0;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1975;5;1;1975;7;11;6;0;0;1;179.247.681.613.812;0.370146526474685;316.997.848.274.444;-0.386274093524582;39.455.493.171.732
A10084741931060924497;201806;108000;77;2;1;0;1;1;3;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1994;2;1;1994;5;29;8;0;0;1;160.758.676.090.545;0.26443561786829;299.092.328.719.321;-0.385781140310992;394.571.757.442.981
A11040991376057618252;201806;129000;110;3;2;0;1;1;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;NA;1;1;1995;5;21;5;0;0;1;188.741.051.582.544;0.223999231215906;327.601.743.057.119;-0.388230838234181;394.553.750.012.131
A12127770499785700217;201806;93000;83;3;1;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;4;NA;1971;5;31;7;0;0;1;187.818.291.033.887;0.243681706010576;326.546.666.864.941;-0.38797606481466;394.553.512.580.081
A16246608539293451693;201806;168000;150;4;2;0;1;0;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1972;6;1;1972;7;43;5;0;0;1;145.735.751.042.214;0.181573628862902;285.352.173.999.438;-0.386737435148647;394.592.602.718.996
A9670083619684233840;201806;137000;120;3;2;0;1;1;3;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1980;3;1;1980;7;29;5;0;0;1;183.094.972.171.041;0.322217453793117;321.234.598.014.886;-0.386929373061047;394.553.727.739.158
A12064010991129961093;201806;69000;76;3;1;1;0;1;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1963;1;NA;1963;5;11;6;0;0;1;175.511.539.017.073;0.148137157188596;315.119.792.720.417;-0.388827730628077;394.571.271.175.668
A17124769390853220851;201806;171000;136;4;2;0;1;1;3;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1980;2;1;1980;5;16;7;0;0;1;173.969.121.314.083;0.269077641842;312.803.131.655.805;-0.38723730331175;394.564.607.563.617
A8761026812780842675;201806;147000;110;3;2;0;1;1;3;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;1982;5;1;1982;5;16;6;0;0;1;156.723.432.257.016;0.288468701481265;296.440.047.730.577;-0.387863118333449;394.586.819.864.982
A10033582570208352378;201806;137000;76;2;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1934;2;NA;1934;5;29;3;0;0;1;161.890.562.764.916;0.289005272979122;299.589.342.558.174;-0.385201760300881;394.568.203.752.697
A9922939219375252000;201806;114000;110;4;2;0;1;1;3;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1985;3;1;1985;5;11;5;0;0;1;174.847.121.706.988;0.142889672724577;314.547.701.658.418;-0.389109269621974;394.573.676.721.946
A14512214516848597784;201806;46000;57;3;1;0;0;0;3;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1963;4;1;1963;5;9;7;0;1;0;170.195.993.730.981;0.192267350286309;309.854.517.699.652;-0.388612497470267;394.575.997.497.002
A16159604301777344146;201806;144000;122;4;2;1;1;1;3;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1973;1;1;1973;7;35;4;0;1;0;151.324.612.594.246;0.260320477988724;287.582.937.579.544;-0.38343157583088;39.457.230.976.814
A2014566831341886514;201806;126000;110;3;1;1;1;0;3;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1973;1;1;1973;7;35;4;0;0;1;14.894.383.595.501;0.239679056158239;28.522.238.060.915;-0.383319653290593;394.574.266.510.819
A3296434023712554184;201806;129000;88;3;2;0;1;1;2;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;1977;5;1;1977;5;11;5;0;0;1;162.673.906.027.656;0.281172903824084;301.256.602.480.388;-0.386188553141911;394.571.578.811.838
A7745958080453423944;201806;250000;128;3;2;0;1;0;3;1;1;1;0;1;1;0;0;1;0;1;0;0;0;0;1988;4;1;1988;8;88;4;0;0;1;137.627.001.668.735;0.0785209681354285;276.925.924.149.092;-0.385531643573265;394.594.944.087.738
A2055987780532248415;201806;83000;92;3;2;0;0;1;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1956;3;1;1956;4;9;5;0;0;1;171.593.135.694.938;0.314015014630756;310.146.872.587.025;-0.386714117589128;394.564.670.112.586
A16489902283037909379;201806;133000;99;3;2;0;1;1;3;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1975;5;1;1975;5;11;5;0;0;1;15.896.186.363.286;0.244751083977158;297.458.955.115.684;-0.385854334857666;394.573.936.024.995
A11015133142656925191;201806;159000;116;3;2;0;1;0;3;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;NA;2;1;1995;8;32;5;0;0;1;16.458.206.913.958;0.331292117420936;301.688.244.830.188;-0.384822138650992;39.456.406.436.649
A5569153322962378425;201806;127000;68;2;1;0;1;1;2;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1975;5;1;1975;10;81;5;0;0;1;135.357.226.941.526;0.0358096446021975;27.379.820.695.531;-0.384323860368324;394.591.609.324.348
A11258640208266753546;201806;85000;75;3;1;0;1;1;3;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1969;8;2;1969;7;126;4;0;0;1;160.152.061.702.299;0.331929331358125;295.985.112.176.571;-0.383589650131805;394.564.237.413.864
A12681218849044940128;201806;146000;90;2;1;1;1;0;3;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;NA;1;1;2001;7;35;4;0;0;1;154.954.766.700.099;0.287361702339907;290.996.040.049.975;-0.383467613064054;394.568.894.528.491
A10413168453535478568;201806;117000;70;2;1;1;1;0;3;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1958;1;1;1958;5;10;5;0;0;1;148.078.209.371.062;0.307026066434161;287.850.203.850.874;-0.388143811365099;394.598.774.600.954
A16154476498019926649;201806;175000;138;3;2;0;1;1;3;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;1983;2;1;1983;8;33;4;0;0;1;128.668.185.451.811;0.137926880443588;268.257.857.636.498;-0.385461423717403;394.604.387.554.649
A3285801633738339349;201806;171000;107;2;2;0;1;1;3;1;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2001;6;1;2001;9;19;6;0;0;1;175.784.350.637.748;0.464589880158259;308.739.150.661.023;-0.382459799658397;394.546.325.710.798
A14994627698558370790;201806;126000;108;3;2;0;1;0;3;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;1970;4;1;1970;5;31;7;0;0;1;187.889.819.500.711;0.279510392003277;32.635.474.917.037;-0.387622177371998;394.551.811.451.789
A10176061216929892244;201806;133000;135;3;2;0;1;0;3;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1983;4;1;1983;8;72;5;0;0;1;16.682.659.765.792;0.337378973858063;30.445.761.261.796;-0.385426266160475;394.564.110.200.267
A12897439256052589920;201806;206000;155;4;2;1;1;1;2;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1987;1;1;1987;5;11;5;0;0;1;150.973.170.764.596;0.178388589949202;288.983.363.769.617;-0.384851851634707;394.577.854.554.932
A11618802263910175529;201806;83000;100;3;2;0;0;1;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1956;3;1;1956;7;29;6;0;0;1;168.954.611.630.757;0.309163029195108;307.692.680.082.161;-0.386783946601814;394.567.748.815.268
A2326931856666975958;201806;83000;65;3;1;0;1;0;3;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;NA;7;1;1955;4;5;4;0;1;0;124.254.752.461.321;0.440972576789768;263.197.173.640.676;-0.387671213047081;394.625.694.854.637
A10258003914380719443;201806;180000;128;4;2;1;1;1;3;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;1974;1;1;1974;7;15;5;0;0;1;152.162.047.337.088;0.223134876910586;291.741.138.401.109;-0.38709371163534;394.587.457.704.752
A12558329084586711687;201806;81000;92;3;2;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1956;3;NA;1956;4;9;5;0;0;1;167.722.222.089.811;0.345980343429991;305.349.916.002.801;-0.385475407202079;394.563.400.548.918
A15312290686133437811;201806;135000;94;3;2;0;1;1;3;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;NA;5;1;1975;5;11;5;0;0;1;16.632.227.379.283;0.319226473832617;304.674.497.329.506;-0.386145318056269;394.567.605.204.285
A9697056097345857974;201806;83000;85;3;1;0;1;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;NA;6;NA;1980;7;29;9;0;0;1;189.578.749.346.874;0.490380410848611;325.912.867.017.404;-0.38553271191577;39.454.188.234
A167710371206868931;201806;99000;82;3;1;1;1;0;2;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1966;NA;2;1966;10;81;5;0;1;0;137.020.192.436.221;0.0285077417876063;27.565.164.915.966;-0.384627452835593;394.591.227.206.423
A1569188622396259776;201806;80000;85;3;1;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1966;4;1;1966;10;60;6;0;0;1;160.998.477.172.609;0.338908120708732;296.774.441.977.597;-0.383592684868997;394.563.427.302.854
A17059514440023171352;201806;38000;58;2;1;0;0;0;3;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1960;5;1;1960;5;6;4;0;1;0;170.526.507.653.523;0.242058482147639;309.750.749.105.887;-0.387623164572174;394.570.189.687.528
A7275764793470583278;201806;239000;100;2;1;0;1;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1972;3;1;1972;9;65;5;0;0;1;128.999.513.427.057;0.0977403423819156;266.967.212.425.315;-0.38349889372024;394.594.666.801.727
A12517702322660288144;201806;62000;70;3;1;0;1;0;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1965;1;2;1965;7;126;4;0;1;0;165.575.929.993.217;0.366753046341646;300.106.321.250.459;-0.382976658947113;394.557.252.694.188
A4622759505359799112;201806;127000;109;3;2;0;1;0;2;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;2003;2;1;2003;7;22;5;0;0;1;178.357.395.663.771;0.10997858731065;318.046.992.092.198;-0.389317096491501;394.570.930.670.091
A2095090208479056812;201806;155000;125;4;1;1;1;0;3;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1970;1;1;1970;7;35;4;0;0;1;147.106.125.574.725;0.218420987489815;28.368.657.009.025;-0.383439286470897;394.576.455.562.592
A11083857451894795096;201806;135000;110;3;2;0;1;0;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1968;4;1;1968;5;11;6;0;0;1;189.924.152.042.854;0.19719561594285;328.953.639.840.864;-0.388577828539318;394.554.188.335.824
A11160597860250132491;201806;80000;92;3;2;0;0;1;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;3;1;1956;4;9;5;0;0;1;171.473.715.130.174;0.31105635750072;310.060.372.001.968;-0.386747941368457;394.564.947.982.743
A4167607226466348273;201806;146000;110;3;2;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;2;1;1962;5;6;8;0;0;1;179.637.498.064.401;0.131876853111454;319.147.329.756.572;-0.388844556814781;394.566.770.540.499
A2271319607432116247;201806;152000;128;4;2;0;1;1;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;NA;5;1;1952;6;12;6;0;0;1;176.638.057.017.505;0.154776803959699;316.144.798.194.597;-0.388627473840223;394.568.883.886.098
A12316164709175496134;201806;74000;33;1;2;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;NA;6;NA;1925;3;6;7;0;0;1;15.985.363.418.557;0.30693701183942;299.623.922.692.062;-0.389067883647076;394.590.964.377.653
A15046690924374234341;201806;47000;57;3;1;0;0;0;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1963;4;1;1963;5;11;6;0;1;0;176.383.643.337.049;0.144630374679811;315.964.660.182.903;-0.388808545963981;394.570.185.805.723
A5517049074911628545;201806;225000;100;2;2;0;1;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1972;3;1;1972;9;65;5;0;0;1;126.135.665.968.418;0.147439832781667;263.599.020.035.222;-0.382926877459511;394.595.348.801.284
A8984383641144050849;201806;81000;98;3;2;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1956;3;1;1956;4;9;5;0;0;1;170.894.805.337.379;0.375858751221274;308.544.181.637.426;-0.385681897043476;394.561.014.615.338
A7763030143522530604;201806;96000;84;4;1;0;1;0;3;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1975;5;1;1975;4;8;8;0;0;1;163.556.977.044.486;0.291176556640236;301.969.707.445.361;-0.386043330840136;394.570.014.650.087
A6961490357019272882;201806;129000;110;3;2;0;1;0;3;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1968;4;1;1968;5;11;6;0;0;1;190.875.204.069.609;0.263408230558799;329.473.520.421.942;-0.387987846280954;394.550.362.136.682
A10285063917883424380;201806;48000;73;3;1;0;0;0;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;NA;3;1;2003;7;22;5;0;1;0;181.235.441.658.271;0.0993852103560644;320.844.977.041.446;-0.389237999817293;394.567.219.281.491
A1254934328066072246;201806;99000;94;4;1;0;1;0;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1975;5;1;1975;7;11;6;0;0;1;182.727.796.416.597;0.334094332886715;320.765.055.576.013;-0.386790712201417;394.553.516.386.345
A16336233461645197451;201806;82000;81;3;1;0;1;0;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1967;2;1;1967;6;48;6;0;1;0;14.517.907.487.856;0.136860500487719;284.536.241.092.344;-0.386143052561674;394.589.946.583.426
A1133204641422028629;201806;149000;122;4;2;0;1;0;3;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;NA;1;1;1973;7;35;4;0;1;0;151.672.157.548.907;0.259626436086793;287.810.022.411.254;-0.383363930365403;394.571.754.009.126
A2970772991848712186;201806;61000;75;3;1;0;1;0;3;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1972;2;1;1972;7;49;6;0;1;0;190.393.335.411.426;0.3263849738319;32.848.068.012.594;-0.387311542539663;394.547.867.828.207
A13632257834810827308;201806;103000;89;3;1;1;1;0;2;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1962;NA;1;1962;8;16;6;0;1;0;15.783.104.740.729;0.286510609292245;294.569.131.575.988;-0.384143772731341;394.568.326.028.328
A12492403891175003590;201806;116000;85;2;1;1;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;1;1;1959;7;6;7;0;0;1;159.887.340.127.537;0.294019843044397;299.677.689.870.476;-0.388659954683223;394.588.170.079.442
A4286557810026123787;201806;170000;130;4;2;0;1;0;3;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1990;2;1;1990;5;16;7;0;0;1;173.869.463.582.066;0.271074507579201;312.691.571.682.058;-0.387214080543511;394.564.602.342.953
A4963982494128982363;201806;152000;120;3;2;0;1;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1980;2;1;1980;7;22;5;0;0;1;180.205.043.214.189;0.212383826264652;319.239.527.099.253;-0.387946442025295;394.561.433.694.023
A9719680162459008324;201806;125000;68;2;1;0;1;1;2;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1975;5;1;1975;10;81;5;0;0;1;138.339.763.858.098;0.0658178334454174;276.571.036.184.919;-0.384300824632495;39.458.845.105.211
A3746374544607803491;201806;153000;125;4;2;1;1;1;2;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1975;1;1;1975;7;35;4;0;0;1;151.574.606.985.084;0.205703501373604;289.032.641.176.398;-0.384384541663626;394.575.407.099.774
A840158415694703799;201806;129000;97;2;1;0;1;1;3;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1964;2;1;1964;8;42;5;0;0;1;14.410.958.987.288;0.190817097145738;283.799.110.158.926;-0.386844459751437;394.595.059.166.247
A7250948454922285414;201806;127000;110;3;2;0;1;0;3;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1968;4;1;1968;5;11;6;0;0;1;183.032.471.601.858;0.222747088060307;321.941.681.423.316;-0.387934664758037;39.455.836.804.463
